,title,keywords,period,ratio
162,사과,"사과, 부사 사과, 홍로 사과, 사과 가격, 유기농 사과, 사과즙, 햇사과, 청송 사과, 사과 효능, 사과 선물세트",2020-02-01,7.98048
163,사과,"사과, 부사 사과, 홍로 사과, 사과 가격, 유기농 사과, 사과즙, 햇사과, 청송 사과, 사과 효능, 사과 선물세트",2020-03-01,10.28785
164,사과,"사과, 부사 사과, 홍로 사과, 사과 가격, 유기농 사과, 사과즙, 햇사과, 청송 사과, 사과 효능, 사과 선물세트",2020-04-01,9.32529
165,사과,"사과, 부사 사과, 홍로 사과, 사과 가격, 유기농 사과, 사과즙, 햇사과, 청송 사과, 사과 효능, 사과 선물세트",2020-05-01,7.85157
166,사과,"사과, 부사 사과, 홍로 사과, 사과 가격, 유기농 사과, 사과즙, 햇사과, 청송 사과, 사과 효능, 사과 선물세트",2020-06-01,8.39195
167,사과,"사과, 부사 사과, 홍로 사과, 사과 가격, 유기농 사과, 사과즙, 햇사과, 청송 사과, 사과 효능, 사과 선물세트",2020-07-01,8.34829
168,사과,"사과, 부사 사과, 홍로 사과, 사과 가격, 유기농 사과, 사과즙, 햇사과, 청송 사과, 사과 효능, 사과 선물세트",2020-08-01,9.11856
169,사과,"사과, 부사 사과, 홍로 사과, 사과 가격, 유기농 사과, 사과즙, 햇사과, 청송 사과, 사과 효능, 사과 선물세트",2020-09-01,17.57803
170,사과,"사과, 부사 사과, 홍로 사과, 사과 가격, 유기농 사과, 사과즙, 햇사과, 청송 사과, 사과 효능, 사과 선물세트",2020-10-01,15.25649
171,사과,"사과, 부사 사과, 홍로 사과, 사과 가격, 유기농 사과, 사과즙, 햇사과, 청송 사과, 사과 효능, 사과 선물세트",2020-11-01,13.12893
172,사과,"사과, 부사 사과, 홍로 사과, 사과 가격, 유기농 사과, 사과즙, 햇사과, 청송 사과, 사과 효능, 사과 선물세트",2020-12-01,12.46619
173,사과,"사과, 부사 사과, 홍로 사과, 사과 가격, 유기농 사과, 사과즙, 햇사과, 청송 사과, 사과 효능, 사과 선물세트",2021-01-01,13.5991
174,사과,"사과, 부사 사과, 홍로 사과, 사과 가격, 유기농 사과, 사과즙, 햇사과, 청송 사과, 사과 효능, 사과 선물세트",2021-02-01,9.66996
175,사과,"사과, 부사 사과, 홍로 사과, 사과 가격, 유기농 사과, 사과즙, 햇사과, 청송 사과, 사과 효능, 사과 선물세트",2021-03-01,9.40154
176,사과,"사과, 부사 사과, 홍로 사과, 사과 가격, 유기농 사과, 사과즙, 햇사과, 청송 사과, 사과 효능, 사과 선물세트",2021-04-01,8.34427
177,사과,"사과, 부사 사과, 홍로 사과, 사과 가격, 유기농 사과, 사과즙, 햇사과, 청송 사과, 사과 효능, 사과 선물세트",2021-05-01,7.39258
178,사과,"사과, 부사 사과, 홍로 사과, 사과 가격, 유기농 사과, 사과즙, 햇사과, 청송 사과, 사과 효능, 사과 선물세트",2021-06-01,6.4857
179,사과,"사과, 부사 사과, 홍로 사과, 사과 가격, 유기농 사과, 사과즙, 햇사과, 청송 사과, 사과 효능, 사과 선물세트",2021-07-01,5.43946
180,사과,"사과, 부사 사과, 홍로 사과, 사과 가격, 유기농 사과, 사과즙, 햇사과, 청송 사과, 사과 효능, 사과 선물세트",2021-08-01,8.59006
181,사과,"사과, 부사 사과, 홍로 사과, 사과 가격, 유기농 사과, 사과즙, 햇사과, 청송 사과, 사과 효능, 사과 선물세트",2021-09-01,13.83091
182,사과,"사과, 부사 사과, 홍로 사과, 사과 가격, 유기농 사과, 사과즙, 햇사과, 청송 사과, 사과 효능, 사과 선물세트",2021-10-01,12.75281
183,사과,"사과, 부사 사과, 홍로 사과, 사과 가격, 유기농 사과, 사과즙, 햇사과, 청송 사과, 사과 효능, 사과 선물세트",2021-11-01,12.13128
184,사과,"사과, 부사 사과, 홍로 사과, 사과 가격, 유기농 사과, 사과즙, 햇사과, 청송 사과, 사과 효능, 사과 선물세트",2021-12-01,9.07984
185,사과,"사과, 부사 사과, 홍로 사과, 사과 가격, 유기농 사과, 사과즙, 햇사과, 청송 사과, 사과 효능, 사과 선물세트",2022-01-01,11.8575
186,사과,"사과, 부사 사과, 홍로 사과, 사과 가격, 유기농 사과, 사과즙, 햇사과, 청송 사과, 사과 효능, 사과 선물세트",2022-02-01,8.73562
187,사과,"사과, 부사 사과, 홍로 사과, 사과 가격, 유기농 사과, 사과즙, 햇사과, 청송 사과, 사과 효능, 사과 선물세트",2022-03-01,9.03086
188,사과,"사과, 부사 사과, 홍로 사과, 사과 가격, 유기농 사과, 사과즙, 햇사과, 청송 사과, 사과 효능, 사과 선물세트",2022-04-01,7.45811
189,사과,"사과, 부사 사과, 홍로 사과, 사과 가격, 유기농 사과, 사과즙, 햇사과, 청송 사과, 사과 효능, 사과 선물세트",2022-05-01,7.57874
190,사과,"사과, 부사 사과, 홍로 사과, 사과 가격, 유기농 사과, 사과즙, 햇사과, 청송 사과, 사과 효능, 사과 선물세트",2022-06-01,6.44381
191,사과,"사과, 부사 사과, 홍로 사과, 사과 가격, 유기농 사과, 사과즙, 햇사과, 청송 사과, 사과 효능, 사과 선물세트",2022-07-01,6.11376
192,사과,"사과, 부사 사과, 홍로 사과, 사과 가격, 유기농 사과, 사과즙, 햇사과, 청송 사과, 사과 효능, 사과 선물세트",2022-08-01,11.42926
193,사과,"사과, 부사 사과, 홍로 사과, 사과 가격, 유기농 사과, 사과즙, 햇사과, 청송 사과, 사과 효능, 사과 선물세트",2022-09-01,12.07817
194,사과,"사과, 부사 사과, 홍로 사과, 사과 가격, 유기농 사과, 사과즙, 햇사과, 청송 사과, 사과 효능, 사과 선물세트",2022-10-01,11.39062
195,사과,"사과, 부사 사과, 홍로 사과, 사과 가격, 유기농 사과, 사과즙, 햇사과, 청송 사과, 사과 효능, 사과 선물세트",2022-11-01,13.05888
196,사과,"사과, 부사 사과, 홍로 사과, 사과 가격, 유기농 사과, 사과즙, 햇사과, 청송 사과, 사과 효능, 사과 선물세트",2022-12-01,8.73287
197,사과,"사과, 부사 사과, 홍로 사과, 사과 가격, 유기농 사과, 사과즙, 햇사과, 청송 사과, 사과 효능, 사과 선물세트",2023-01-01,10.43499
198,사과,"사과, 부사 사과, 홍로 사과, 사과 가격, 유기농 사과, 사과즙, 햇사과, 청송 사과, 사과 효능, 사과 선물세트",2023-02-01,7.68992
199,사과,"사과, 부사 사과, 홍로 사과, 사과 가격, 유기농 사과, 사과즙, 햇사과, 청송 사과, 사과 효능, 사과 선물세트",2023-03-01,10.27199
200,사과,"사과, 부사 사과, 홍로 사과, 사과 가격, 유기농 사과, 사과즙, 햇사과, 청송 사과, 사과 효능, 사과 선물세트",2023-04-01,8.80035
201,사과,"사과, 부사 사과, 홍로 사과, 사과 가격, 유기농 사과, 사과즙, 햇사과, 청송 사과, 사과 효능, 사과 선물세트",2023-05-01,9.48648
202,사과,"사과, 부사 사과, 홍로 사과, 사과 가격, 유기농 사과, 사과즙, 햇사과, 청송 사과, 사과 효능, 사과 선물세트",2023-06-01,8.94691
203,사과,"사과, 부사 사과, 홍로 사과, 사과 가격, 유기농 사과, 사과즙, 햇사과, 청송 사과, 사과 효능, 사과 선물세트",2023-07-01,8.34637
204,사과,"사과, 부사 사과, 홍로 사과, 사과 가격, 유기농 사과, 사과즙, 햇사과, 청송 사과, 사과 효능, 사과 선물세트",2023-08-01,11.99766
205,사과,"사과, 부사 사과, 홍로 사과, 사과 가격, 유기농 사과, 사과즙, 햇사과, 청송 사과, 사과 효능, 사과 선물세트",2023-09-01,17.57144
206,사과,"사과, 부사 사과, 홍로 사과, 사과 가격, 유기농 사과, 사과즙, 햇사과, 청송 사과, 사과 효능, 사과 선물세트",2023-10-01,16.26715
207,사과,"사과, 부사 사과, 홍로 사과, 사과 가격, 유기농 사과, 사과즙, 햇사과, 청송 사과, 사과 효능, 사과 선물세트",2023-11-01,13.33531
208,사과,"사과, 부사 사과, 홍로 사과, 사과 가격, 유기농 사과, 사과즙, 햇사과, 청송 사과, 사과 효능, 사과 선물세트",2023-12-01,10.30206
209,사과,"사과, 부사 사과, 홍로 사과, 사과 가격, 유기농 사과, 사과즙, 햇사과, 청송 사과, 사과 효능, 사과 선물세트",2024-01-01,13.83049
210,사과,"사과, 부사 사과, 홍로 사과, 사과 가격, 유기농 사과, 사과즙, 햇사과, 청송 사과, 사과 효능, 사과 선물세트",2024-02-01,11.78343
211,사과,"사과, 부사 사과, 홍로 사과, 사과 가격, 유기농 사과, 사과즙, 햇사과, 청송 사과, 사과 효능, 사과 선물세트",2024-03-01,15.11222
212,사과,"사과, 부사 사과, 홍로 사과, 사과 가격, 유기농 사과, 사과즙, 햇사과, 청송 사과, 사과 효능, 사과 선물세트",2024-04-01,11.77581
213,사과,"사과, 부사 사과, 홍로 사과, 사과 가격, 유기농 사과, 사과즙, 햇사과, 청송 사과, 사과 효능, 사과 선물세트",2024-05-01,8.31294
214,사과,"사과, 부사 사과, 홍로 사과, 사과 가격, 유기농 사과, 사과즙, 햇사과, 청송 사과, 사과 효능, 사과 선물세트",2024-06-01,6.27074
215,사과,"사과, 부사 사과, 홍로 사과, 사과 가격, 유기농 사과, 사과즙, 햇사과, 청송 사과, 사과 효능, 사과 선물세트",2024-07-01,6.27265
216,사과,"사과, 부사 사과, 홍로 사과, 사과 가격, 유기농 사과, 사과즙, 햇사과, 청송 사과, 사과 효능, 사과 선물세트",2024-08-01,10.51013
217,사과,"사과, 부사 사과, 홍로 사과, 사과 가격, 유기농 사과, 사과즙, 햇사과, 청송 사과, 사과 효능, 사과 선물세트",2024-09-01,14.88401
218,사과,"사과, 부사 사과, 홍로 사과, 사과 가격, 유기농 사과, 사과즙, 햇사과, 청송 사과, 사과 효능, 사과 선물세트",2024-10-01,11.65019
219,사과,"사과, 부사 사과, 홍로 사과, 사과 가격, 유기농 사과, 사과즙, 햇사과, 청송 사과, 사과 효능, 사과 선물세트",2024-11-01,12.7072
220,사과,"사과, 부사 사과, 홍로 사과, 사과 가격, 유기농 사과, 사과즙, 햇사과, 청송 사과, 사과 효능, 사과 선물세트",2024-12-01,13.48011
221,사과,"사과, 부사 사과, 홍로 사과, 사과 가격, 유기농 사과, 사과즙, 햇사과, 청송 사과, 사과 효능, 사과 선물세트",2025-01-01,15.39413
222,사과,"사과, 부사 사과, 홍로 사과, 사과 가격, 유기농 사과, 사과즙, 햇사과, 청송 사과, 사과 효능, 사과 선물세트",2025-02-01,10.63432
223,사과,"사과, 부사 사과, 홍로 사과, 사과 가격, 유기농 사과, 사과즙, 햇사과, 청송 사과, 사과 효능, 사과 선물세트",2025-03-01,13.54859
224,사과,"사과, 부사 사과, 홍로 사과, 사과 가격, 유기농 사과, 사과즙, 햇사과, 청송 사과, 사과 효능, 사과 선물세트",2025-04-01,9.98385
225,사과,"사과, 부사 사과, 홍로 사과, 사과 가격, 유기농 사과, 사과즙, 햇사과, 청송 사과, 사과 효능, 사과 선물세트",2025-05-01,9.41188
226,배추,"배추, 알배기 배추, 배추 가격, 배추김치, 절임배추, 유기농 배추, 김장 배추, 배추 작황, 배추 농사, 햇배추",2016-01-01,3.47118
227,배추,"배추, 알배기 배추, 배추 가격, 배추김치, 절임배추, 유기농 배추, 김장 배추, 배추 작황, 배추 농사, 햇배추",2016-02-01,4.68478
228,배추,"배추, 알배기 배추, 배추 가격, 배추김치, 절임배추, 유기농 배추, 김장 배추, 배추 작황, 배추 농사, 햇배추",2016-03-01,6.14819
229,배추,"배추, 알배기 배추, 배추 가격, 배추김치, 절임배추, 유기농 배추, 김장 배추, 배추 작황, 배추 농사, 햇배추",2016-04-01,3.16488
230,배추,"배추, 알배기 배추, 배추 가격, 배추김치, 절임배추, 유기농 배추, 김장 배추, 배추 작황, 배추 농사, 햇배추",2016-05-01,2.78382
231,배추,"배추, 알배기 배추, 배추 가격, 배추김치, 절임배추, 유기농 배추, 김장 배추, 배추 작황, 배추 농사, 햇배추",2016-06-01,2.53075
232,배추,"배추, 알배기 배추, 배추 가격, 배추김치, 절임배추, 유기농 배추, 김장 배추, 배추 작황, 배추 농사, 햇배추",2016-07-01,1.90662
233,배추,"배추, 알배기 배추, 배추 가격, 배추김치, 절임배추, 유기농 배추, 김장 배추, 배추 작황, 배추 농사, 햇배추",2016-08-01,3.15963
234,배추,"배추, 알배기 배추, 배추 가격, 배추김치, 절임배추, 유기농 배추, 김장 배추, 배추 작황, 배추 농사, 햇배추",2016-09-01,6.01403
235,배추,"배추, 알배기 배추, 배추 가격, 배추김치, 절임배추, 유기농 배추, 김장 배추, 배추 작황, 배추 농사, 햇배추",2016-10-01,7.83001
236,배추,"배추, 알배기 배추, 배추 가격, 배추김치, 절임배추, 유기농 배추, 김장 배추, 배추 작황, 배추 농사, 햇배추",2016-11-01,15.83838
237,배추,"배추, 알배기 배추, 배추 가격, 배추김치, 절임배추, 유기농 배추, 김장 배추, 배추 작황, 배추 농사, 햇배추",2016-12-01,6.03027
238,배추,"배추, 알배기 배추, 배추 가격, 배추김치, 절임배추, 유기농 배추, 김장 배추, 배추 작황, 배추 농사, 햇배추",2017-01-01,2.11496
239,배추,"배추, 알배기 배추, 배추 가격, 배추김치, 절임배추, 유기농 배추, 김장 배추, 배추 작황, 배추 농사, 햇배추",2017-02-01,1.71686
240,배추,"배추, 알배기 배추, 배추 가격, 배추김치, 절임배추, 유기농 배추, 김장 배추, 배추 작황, 배추 농사, 햇배추",2017-03-01,1.91531
241,배추,"배추, 알배기 배추, 배추 가격, 배추김치, 절임배추, 유기농 배추, 김장 배추, 배추 작황, 배추 농사, 햇배추",2017-04-01,2.09271
242,배추,"배추, 알배기 배추, 배추 가격, 배추김치, 절임배추, 유기농 배추, 김장 배추, 배추 작황, 배추 농사, 햇배추",2017-05-01,2.09478
243,배추,"배추, 알배기 배추, 배추 가격, 배추김치, 절임배추, 유기농 배추, 김장 배추, 배추 작황, 배추 농사, 햇배추",2017-06-01,2.34221
244,배추,"배추, 알배기 배추, 배추 가격, 배추김치, 절임배추, 유기농 배추, 김장 배추, 배추 작황, 배추 농사, 햇배추",2017-07-01,2.29323
245,배추,"배추, 알배기 배추, 배추 가격, 배추김치, 절임배추, 유기농 배추, 김장 배추, 배추 작황, 배추 농사, 햇배추",2017-08-01,3.04799
246,배추,"배추, 알배기 배추, 배추 가격, 배추김치, 절임배추, 유기농 배추, 김장 배추, 배추 작황, 배추 농사, 햇배추",2017-09-01,3.8196
247,배추,"배추, 알배기 배추, 배추 가격, 배추김치, 절임배추, 유기농 배추, 김장 배추, 배추 작황, 배추 농사, 햇배추",2017-10-01,4.31927
248,배추,"배추, 알배기 배추, 배추 가격, 배추김치, 절임배추, 유기농 배추, 김장 배추, 배추 작황, 배추 농사, 햇배추",2017-11-01,9.95462
249,배추,"배추, 알배기 배추, 배추 가격, 배추김치, 절임배추, 유기농 배추, 김장 배추, 배추 작황, 배추 농사, 햇배추",2017-12-01,3.18242
250,배추,"배추, 알배기 배추, 배추 가격, 배추김치, 절임배추, 유기농 배추, 김장 배추, 배추 작황, 배추 농사, 햇배추",2018-01-01,1.80797
251,배추,"배추, 알배기 배추, 배추 가격, 배추김치, 절임배추, 유기농 배추, 김장 배추, 배추 작황, 배추 농사, 햇배추",2018-02-01,1.46567
252,배추,"배추, 알배기 배추, 배추 가격, 배추김치, 절임배추, 유기농 배추, 김장 배추, 배추 작황, 배추 농사, 햇배추",2018-03-01,1.91692
253,배추,"배추, 알배기 배추, 배추 가격, 배추김치, 절임배추, 유기농 배추, 김장 배추, 배추 작황, 배추 농사, 햇배추",2018-04-01,1.68147
254,배추,"배추, 알배기 배추, 배추 가격, 배추김치, 절임배추, 유기농 배추, 김장 배추, 배추 작황, 배추 농사, 햇배추",2018-05-01,1.91589
255,배추,"배추, 알배기 배추, 배추 가격, 배추김치, 절임배추, 유기농 배추, 김장 배추, 배추 작황, 배추 농사, 햇배추",2018-06-01,1.69947
256,배추,"배추, 알배기 배추, 배추 가격, 배추김치, 절임배추, 유기농 배추, 김장 배추, 배추 작황, 배추 농사, 햇배추",2018-07-01,1.86511
257,배추,"배추, 알배기 배추, 배추 가격, 배추김치, 절임배추, 유기농 배추, 김장 배추, 배추 작황, 배추 농사, 햇배추",2018-08-01,3.21451
258,배추,"배추, 알배기 배추, 배추 가격, 배추김치, 절임배추, 유기농 배추, 김장 배추, 배추 작황, 배추 농사, 햇배추",2018-09-01,3.7085
259,배추,"배추, 알배기 배추, 배추 가격, 배추김치, 절임배추, 유기농 배추, 김장 배추, 배추 작황, 배추 농사, 햇배추",2018-10-01,4.95852
260,배추,"배추, 알배기 배추, 배추 가격, 배추김치, 절임배추, 유기농 배추, 김장 배추, 배추 작황, 배추 농사, 햇배추",2018-11-01,11.10071
261,배추,"배추, 알배기 배추, 배추 가격, 배추김치, 절임배추, 유기농 배추, 김장 배추, 배추 작황, 배추 농사, 햇배추",2018-12-01,3.92948
262,배추,"배추, 알배기 배추, 배추 가격, 배추김치, 절임배추, 유기농 배추, 김장 배추, 배추 작황, 배추 농사, 햇배추",2019-01-01,1.54479
263,배추,"배추, 알배기 배추, 배추 가격, 배추김치, 절임배추, 유기농 배추, 김장 배추, 배추 작황, 배추 농사, 햇배추",2019-02-01,1.21769
264,배추,"배추, 알배기 배추, 배추 가격, 배추김치, 절임배추, 유기농 배추, 김장 배추, 배추 작황, 배추 농사, 햇배추",2019-03-01,1.41006
265,배추,"배추, 알배기 배추, 배추 가격, 배추김치, 절임배추, 유기농 배추, 김장 배추, 배추 작황, 배추 농사, 햇배추",2019-04-01,1.32619
266,배추,"배추, 알배기 배추, 배추 가격, 배추김치, 절임배추, 유기농 배추, 김장 배추, 배추 작황, 배추 농사, 햇배추",2019-05-01,1.27989
267,배추,"배추, 알배기 배추, 배추 가격, 배추김치, 절임배추, 유기농 배추, 김장 배추, 배추 작황, 배추 농사, 햇배추",2019-06-01,1.31225
268,배추,"배추, 알배기 배추, 배추 가격, 배추김치, 절임배추, 유기농 배추, 김장 배추, 배추 작황, 배추 농사, 햇배추",2019-07-01,1.40688
269,배추,"배추, 알배기 배추, 배추 가격, 배추김치, 절임배추, 유기농 배추, 김장 배추, 배추 작황, 배추 농사, 햇배추",2019-08-01,2.04901
270,배추,"배추, 알배기 배추, 배추 가격, 배추김치, 절임배추, 유기농 배추, 김장 배추, 배추 작황, 배추 농사, 햇배추",2019-09-01,2.52179
271,배추,"배추, 알배기 배추, 배추 가격, 배추김치, 절임배추, 유기농 배추, 김장 배추, 배추 작황, 배추 농사, 햇배추",2019-10-01,7.88769
272,배추,"배추, 알배기 배추, 배추 가격, 배추김치, 절임배추, 유기농 배추, 김장 배추, 배추 작황, 배추 농사, 햇배추",2019-11-01,14.47415
273,배추,"배추, 알배기 배추, 배추 가격, 배추김치, 절임배추, 유기농 배추, 김장 배추, 배추 작황, 배추 농사, 햇배추",2019-12-01,4.37357
274,배추,"배추, 알배기 배추, 배추 가격, 배추김치, 절임배추, 유기농 배추, 김장 배추, 배추 작황, 배추 농사, 햇배추",2020-01-01,1.74122
275,배추,"배추, 알배기 배추, 배추 가격, 배추김치, 절임배추, 유기농 배추, 김장 배추, 배추 작황, 배추 농사, 햇배추",2020-02-01,1.94289
276,배추,"배추, 알배기 배추, 배추 가격, 배추김치, 절임배추, 유기농 배추, 김장 배추, 배추 작황, 배추 농사, 햇배추",2020-03-01,2.41973
277,배추,"배추, 알배기 배추, 배추 가격, 배추김치, 절임배추, 유기농 배추, 김장 배추, 배추 작황, 배추 농사, 햇배추",2020-04-01,2.22276
278,배추,"배추, 알배기 배추, 배추 가격, 배추김치, 절임배추, 유기농 배추, 김장 배추, 배추 작황, 배추 농사, 햇배추",2020-05-01,2.25562
279,배추,"배추, 알배기 배추, 배추 가격, 배추김치, 절임배추, 유기농 배추, 김장 배추, 배추 작황, 배추 농사, 햇배추",2020-06-01,2.22215
280,배추,"배추, 알배기 배추, 배추 가격, 배추김치, 절임배추, 유기농 배추, 김장 배추, 배추 작황, 배추 농사, 햇배추",2020-07-01,2.42042
281,배추,"배추, 알배기 배추, 배추 가격, 배추김치, 절임배추, 유기농 배추, 김장 배추, 배추 작황, 배추 농사, 햇배추",2020-08-01,4.61691
282,배추,"배추, 알배기 배추, 배추 가격, 배추김치, 절임배추, 유기농 배추, 김장 배추, 배추 작황, 배추 농사, 햇배추",2020-09-01,8.06535
283,배추,"배추, 알배기 배추, 배추 가격, 배추김치, 절임배추, 유기농 배추, 김장 배추, 배추 작황, 배추 농사, 햇배추",2020-10-01,11.34175
284,배추,"배추, 알배기 배추, 배추 가격, 배추김치, 절임배추, 유기농 배추, 김장 배추, 배추 작황, 배추 농사, 햇배추",2020-11-01,14.41303
285,배추,"배추, 알배기 배추, 배추 가격, 배추김치, 절임배추, 유기농 배추, 김장 배추, 배추 작황, 배추 농사, 햇배추",2020-12-01,4.37541
286,배추,"배추, 알배기 배추, 배추 가격, 배추김치, 절임배추, 유기농 배추, 김장 배추, 배추 작황, 배추 농사, 햇배추",2021-01-01,2.17011
287,배추,"배추, 알배기 배추, 배추 가격, 배추김치, 절임배추, 유기농 배추, 김장 배추, 배추 작황, 배추 농사, 햇배추",2021-02-01,1.67799
288,배추,"배추, 알배기 배추, 배추 가격, 배추김치, 절임배추, 유기농 배추, 김장 배추, 배추 작황, 배추 농사, 햇배추",2021-03-01,2.17585
289,배추,"배추, 알배기 배추, 배추 가격, 배추김치, 절임배추, 유기농 배추, 김장 배추, 배추 작황, 배추 농사, 햇배추",2021-04-01,1.96633
290,배추,"배추, 알배기 배추, 배추 가격, 배추김치, 절임배추, 유기농 배추, 김장 배추, 배추 작황, 배추 농사, 햇배추",2021-05-01,2.16926
291,배추,"배추, 알배기 배추, 배추 가격, 배추김치, 절임배추, 유기농 배추, 김장 배추, 배추 작황, 배추 농사, 햇배추",2021-06-01,2.17271
292,배추,"배추, 알배기 배추, 배추 가격, 배추김치, 절임배추, 유기농 배추, 김장 배추, 배추 작황, 배추 농사, 햇배추",2021-07-01,2.27351
293,배추,"배추, 알배기 배추, 배추 가격, 배추김치, 절임배추, 유기농 배추, 김장 배추, 배추 작황, 배추 농사, 햇배추",2021-08-01,3.57914
294,배추,"배추, 알배기 배추, 배추 가격, 배추김치, 절임배추, 유기농 배추, 김장 배추, 배추 작황, 배추 농사, 햇배추",2021-09-01,4.22636
295,배추,"배추, 알배기 배추, 배추 가격, 배추김치, 절임배추, 유기농 배추, 김장 배추, 배추 작황, 배추 농사, 햇배추",2021-10-01,10.62057
296,배추,"배추, 알배기 배추, 배추 가격, 배추김치, 절임배추, 유기농 배추, 김장 배추, 배추 작황, 배추 농사, 햇배추",2021-11-01,21.46558
297,배추,"배추, 알배기 배추, 배추 가격, 배추김치, 절임배추, 유기농 배추, 김장 배추, 배추 작황, 배추 농사, 햇배추",2021-12-01,4.95381
298,배추,"배추, 알배기 배추, 배추 가격, 배추김치, 절임배추, 유기농 배추, 김장 배추, 배추 작황, 배추 농사, 햇배추",2022-01-01,2.24888
299,배추,"배추, 알배기 배추, 배추 가격, 배추김치, 절임배추, 유기농 배추, 김장 배추, 배추 작황, 배추 농사, 햇배추",2022-02-01,2.20741
300,배추,"배추, 알배기 배추, 배추 가격, 배추김치, 절임배추, 유기농 배추, 김장 배추, 배추 작황, 배추 농사, 햇배추",2022-03-01,2.65437
301,배추,"배추, 알배기 배추, 배추 가격, 배추김치, 절임배추, 유기농 배추, 김장 배추, 배추 작황, 배추 농사, 햇배추",2022-04-01,2.69822
302,배추,"배추, 알배기 배추, 배추 가격, 배추김치, 절임배추, 유기농 배추, 김장 배추, 배추 작황, 배추 농사, 햇배추",2022-05-01,3.03348
303,배추,"배추, 알배기 배추, 배추 가격, 배추김치, 절임배추, 유기농 배추, 김장 배추, 배추 작황, 배추 농사, 햇배추",2022-06-01,3.04194
304,배추,"배추, 알배기 배추, 배추 가격, 배추김치, 절임배추, 유기농 배추, 김장 배추, 배추 작황, 배추 농사, 햇배추",2022-07-01,3.6704
305,배추,"배추, 알배기 배추, 배추 가격, 배추김치, 절임배추, 유기농 배추, 김장 배추, 배추 작황, 배추 농사, 햇배추",2022-08-01,5.63861
306,배추,"배추, 알배기 배추, 배추 가격, 배추김치, 절임배추, 유기농 배추, 김장 배추, 배추 작황, 배추 농사, 햇배추",2022-09-01,9.3215
307,배추,"배추, 알배기 배추, 배추 가격, 배추김치, 절임배추, 유기농 배추, 김장 배추, 배추 작황, 배추 농사, 햇배추",2022-10-01,13.02637
308,배추,"배추, 알배기 배추, 배추 가격, 배추김치, 절임배추, 유기농 배추, 김장 배추, 배추 작황, 배추 농사, 햇배추",2022-11-01,19.48795
309,배추,"배추, 알배기 배추, 배추 가격, 배추김치, 절임배추, 유기농 배추, 김장 배추, 배추 작황, 배추 농사, 햇배추",2022-12-01,4.94933
310,배추,"배추, 알배기 배추, 배추 가격, 배추김치, 절임배추, 유기농 배추, 김장 배추, 배추 작황, 배추 농사, 햇배추",2023-01-01,2.24888
311,배추,"배추, 알배기 배추, 배추 가격, 배추김치, 절임배추, 유기농 배추, 김장 배추, 배추 작황, 배추 농사, 햇배추",2023-02-01,2.19768
312,배추,"배추, 알배기 배추, 배추 가격, 배추김치, 절임배추, 유기농 배추, 김장 배추, 배추 작황, 배추 농사, 햇배추",2023-03-01,3.07595
313,배추,"배추, 알배기 배추, 배추 가격, 배추김치, 절임배추, 유기농 배추, 김장 배추, 배추 작황, 배추 농사, 햇배추",2023-04-01,2.20733
314,배추,"배추, 알배기 배추, 배추 가격, 배추김치, 절임배추, 유기농 배추, 김장 배추, 배추 작황, 배추 농사, 햇배추",2023-05-01,2.34007
315,배추,"배추, 알배기 배추, 배추 가격, 배추김치, 절임배추, 유기농 배추, 김장 배추, 배추 작황, 배추 농사, 햇배추",2023-06-01,2.60083
316,배추,"배추, 알배기 배추, 배추 가격, 배추김치, 절임배추, 유기농 배추, 김장 배추, 배추 작황, 배추 농사, 햇배추",2023-07-01,2.64112
317,배추,"배추, 알배기 배추, 배추 가격, 배추김치, 절임배추, 유기농 배추, 김장 배추, 배추 작황, 배추 농사, 햇배추",2023-08-01,3.96617
318,배추,"배추, 알배기 배추, 배추 가격, 배추김치, 절임배추, 유기농 배추, 김장 배추, 배추 작황, 배추 농사, 햇배추",2023-09-01,4.00339
319,배추,"배추, 알배기 배추, 배추 가격, 배추김치, 절임배추, 유기농 배추, 김장 배추, 배추 작황, 배추 농사, 햇배추",2023-10-01,9.22709
320,배추,"배추, 알배기 배추, 배추 가격, 배추김치, 절임배추, 유기농 배추, 김장 배추, 배추 작황, 배추 농사, 햇배추",2023-11-01,14.77647
321,배추,"배추, 알배기 배추, 배추 가격, 배추김치, 절임배추, 유기농 배추, 김장 배추, 배추 작황, 배추 농사, 햇배추",2023-12-01,4.5389
322,배추,"배추, 알배기 배추, 배추 가격, 배추김치, 절임배추, 유기농 배추, 김장 배추, 배추 작황, 배추 농사, 햇배추",2024-01-01,2.13801
323,배추,"배추, 알배기 배추, 배추 가격, 배추김치, 절임배추, 유기농 배추, 김장 배추, 배추 작황, 배추 농사, 햇배추",2024-02-01,1.85798
324,배추,"배추, 알배기 배추, 배추 가격, 배추김치, 절임배추, 유기농 배추, 김장 배추, 배추 작황, 배추 농사, 햇배추",2024-03-01,2.20174
325,배추,"배추, 알배기 배추, 배추 가격, 배추김치, 절임배추, 유기농 배추, 김장 배추, 배추 작황, 배추 농사, 햇배추",2024-04-01,2.16651
326,배추,"배추, 알배기 배추, 배추 가격, 배추김치, 절임배추, 유기농 배추, 김장 배추, 배추 작황, 배추 농사, 햇배추",2024-05-01,2.26723
327,배추,"배추, 알배기 배추, 배추 가격, 배추김치, 절임배추, 유기농 배추, 김장 배추, 배추 작황, 배추 농사, 햇배추",2024-06-01,2.15571
